Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Wingspan,Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Clutch Size,Name Of Young,Age Of Fledgling,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,
Uguisu,https://a-z-animals.com/media/animals/images/470x370/uguisu.jpg ,Animalia,Chordata,Aves,Passeriformes,Cettiidae,Cettia,Cettia diphone,Uguisu,Japanese Bush-Warbler| Singing Bush-warbler| Oriental Bush-warbler,Bird,1,Japan| China| Korea,lowlands and mountain forests,Olive| Brown| Green,Feathers,14cm - 16.5cm (5.5in - 6.5in),20cm - 22cm (7.9in - 9in),15g - 22g (0.5oz - 0.7oz),29kph (18mph),Omnivore,Insects| Worms| Berries,Cats| Snakes| Birds Of Prey,Diurnal,Solitary,2 - 5 years,10 - 12 months,2 - 3 weeks,3,Chick,12 - 15 days,Least Concern,Stable,Habitat loss,Has light-coloured lines above the eyes,Their guano is used in face creams!,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Wingspan,Weight,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Clutch Size,Name Of Young,Age Of Fledgling,Conservation Status,Estimated Population Size,Biggest Threat,Distinctive Features,Fun Fact,,,
Umbrellabird,https://a-z-animals.com/media/animals/images/470x370/umbrellabird_5.jpg ,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus,Umbrellabird,Bird,3,Central and South America,Low and high altitude rainforest,Black,Feathers,38cm - 50cm (15in - 20in),66cm - 71cm (26in - 28in),320g - 570g (11.3oz - 20oz),Omnivore,Fruit| Frogs| Insects,Monkeys| Snakes| Hawks,Diurnal,Solitary,12 - 20 years,2 - 4 years,1 month,1,Chick,8 - 10 weeks,Vulnerable,Declining,Habitat loss,Umbrella-like crest and black feathers,Migrates up and down the mountains!,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Wingspan,Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,,
Vampire Bat,https://a-z-animals.com/media/animals/images/470x370/vampire_bat4.jpg ,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodontinae,Vampire Bat,Mammal,3,Central and South America,Tropical and subtropical regions,Brown| Grey| Black,Fur,7cm - 9.5cm (2.75in - 3.75in),15cm - 18cm (5.9in - 7in),19g - 57g (0.7oz - 2oz),40km/h (25mph),Carnivore,Cows| Pigs| Tapir,Eagles. Hawks| Humans,Nocturnal,Solitary,8 - 12 years,9 - 10 months,3 - 4 months,1,Pup,3 - 5 months,Least Concern,Sustainable,Habitat loss,Razor-sharp front teeth,Have a heat sensor on the end of their nose!,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Vervet Monkey,https://a-z-animals.com/media/animals/images/470x370/vervet_monkey_9.jpg ,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus,Vervet Monkey,Vervet,Mammal,6,Eastern Africa,Riverine acacia forests,Olive| Grey| Brown| Black| Silver,Fur,46cm - 66cm (17.9in - 25.7in),3.5kg - 5kg (7lbs - 10lbs),45kph (30mph),Omnivore,Leaves| Fruits| Insects,Leopard| Serval| Crocodile,Diurnal,Troop,12 - 24 years,2 - 5 years,163 days,1,Infant,8 - 12 months,Least Concern,Sustainable,Habitat loss,Black face with white ear tufts,Rarely found more than 450m from trees!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,
Vulture,https://a-z-animals.com/media/animals/images/470x370/vulture1.jpg ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aegypiinae,Aegypius Monachus,Bird,Carnivore,64cm - 81cm (25in - 32in),130cm - 183cm (51in - 72in),0.85kg - 2.2kg (1.9lbs - 5lbs),48km/h (30mph),20 - 30 years,Solitary,Endangered,Black| White| Grey| Tan| Brown,Feathers,Rats,Deserts| savannah and grassland near water,2,Rats| Small and large animal carcasses,Hawks| Snakes| Wild cats,Large wings and sharp| curved beak,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Wallaby,https://a-z-animals.com/media/animals/images/470x370/wallaby1.jpg ,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,Macropus,Mammal,Herbivore,30-180cm (12-71in),1-20kg (2.2-44lbs),48km/h (30mph),12-15 years,Herd,Least Concern,Grey| Brown| White| Tan| Red,Fur,Grasses,Forest and shrubland,1,Grasses| Fruits| Seeds| Leaves,Dingo| Fox| Large reptiles,Very sociable animal with a long tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Walrus,https://a-z-animals.com/media/animals/images/470x370/walrus.jpg ,Animalia,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,Odobenus rosmarus,Walrus,Atlantic Walrus| Pacific Walrus,Mammal,2,Arctic Circle,Ice floes and rocky| remote coastlines,Grey| Brown,Hair,2.25m - 3.5m (7.5ft - 11.5ft),400kg - 1|700kg (880lbs - 3|740lbs),35kph (22mph),Carnivore,Shellfish| Worms| Snails,Humans| Killer Whales| Polar Bears,Diurnal,Herd,40 - 50 years,6 - 10 years,15 months,1,Pup,2 years,Near Threatened,200|000 - 250|000,Hunting and habitat loss,Long tusks that can grow up to 1m long,Inhabits the freezing waters of the Arctic Circle!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Warthog,https://a-z-animals.com/media/animals/images/470x370/warthog1.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus Africanus,Mammal,Omnivore,0.9-1.5m (3-5ft),50-150kg (110-330lbs),48km/h (30mph),12-18 years,Group,Least Concern,Brown| Tan| Grey,Hair,Grass,Arid savannas and grass plains,4,Grass| Roots| Bulbs,Lion| Hyena| Crocodile,Strong| curved tusks and broad snout,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Common Name,Scientific Name,Location,Diet,Size,Number Of Species,Average Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,,,,
Wasp,https://a-z-animals.com/media/animals/images/470x370/wasp3.jpg ,Animalia,Arthropoda,Insecta,Hymenoptera,Wasp,Hymenoptera,Worldwide,Omnivore,5-15mm (0.4-0.6in),75|000,22 days,Least Concern,Yellow| Black,Shell,Nectar,Meadows| forests and rock faces,400,Nectar| Insects| Caterpillars| Fruits,Birds| Reptiles| Mammals,Long antennae and black and yellow markings,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Water Dragon,https://a-z-animals.com/media/animals/images/470x370/water_dragon.jpg ,Animalia,Chordata,Reptilia,Squamata,Agamidae,Physignathus,Physignathus,Reptile,Omnivore,60-100cm (24-40in),0.5-1kg (1.1-2.2lbs),48km/h (30mph),10-20 years,Solitary,Threatened,Black| Brown| Tan| Yellow| Green,Scales,Fish,Creeks| rivers and lakes,12,Fish| Rodents| Insects,Snakes| Birds| Mammals,Long tail and flattened shaped feet,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Diet,Prey,Predators,Lifestyle,Group Behaviour,Water Type,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Distinctive Features,Fun Fact,,
Water Vole,https://a-z-animals.com/media/animals/images/470x370/water_vole_7.jpg ,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola,Arvicola amphibius,Water Vole,European Water Vole| Water Rat,Mammal,1,Throughout Europe,Banks of slow-moving water,Brown| Black| Grey,Fur,14cm - 22cm (5.5in - 8.7in),160g - 350g (5.6oz - 12.3oz),Herbivore,Aquatic plants| Grasses| Reeds,Weasels. Owls| Pike,Diurnal,Solitary,Fresh,0.5 - 2 years,2 - 4 months,3 weeks,6,Pup,4 weeks,Least Concern,Sustainable,Habitat loss,Small rounded body and hairy tail,The largest Vole species in the UK!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Weasel,https://a-z-animals.com/media/animals/images/470x370/weasel_4.jpg ,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela nivalis,Weasel,Common Weasel| European Weasel| Least Weasel,Mammal,10,Northern Hemisphere,Forest and open woodland,Dark and Light Brown| Tan| White| Black,Fur,22cm - 38cm (8.6in - 15in),120g-198g (4.2oz - 7oz),25kph (15mph),Carnivore,Mice| Lemmings| Voles,Hawks| Foxes| Snakes,Diurnal/Nocturnal,Solitary,1 - 3 years,1 - 2 years,5 weeks,5,Kitten,8 weeks,Least Concern,Stable,Lack of prey species,Brown back and head with white underside,The smallest carnivorous mammal in the world!,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welsh Corgi,https://a-z-animals.com/media/animals/images/470x370/welsh_corgi.jpg ,Welsh Corgi,Great Britain,30cm (12in),14kg (30lbs),13 years,Herd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Highland Terrier,https://a-z-animals.com/media/animals/images/470x370/west_highland_terrier.jpg ,West Highland Terrier,Great Britain,30cm (12in),10kg (22lbs),15 years,Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Western Gorilla,https://a-z-animals.com/media/animals/images/470x370/western_gorilla3.jpg ,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla Gorilla,Mammal,Herbivore,1.4m - 1.7m (4.7ft - 5.5ft),100kg - 200kg (220lbs - 440lbs),40km/h (25mph),35 - 50 years,Troop,Critically Endangered,Black| Grey,Hair,Leaves,Rainforest and dense jungle,1,Leaves| Fruit| Flowers,Human| Leopard| Crocodile,Large head and long arms,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Western Lowland Gorilla,https://a-z-animals.com/media/animals/images/470x370/western_lowland_gorilla3.jpg ,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla Gorilla Gorilla,Mammal,Herbivore,1.4m - 1.7m (4.7ft - 5.5ft),100kg - 200kg (220lbs - 440lbs),40km/h (25mph),35 - 50 years,Troop,Critically Endangered,Black| Grey,Hair,Leaves,Rainforest and dense jungle,1,Leaves| Fruit| Flowers,Human| Leopard| Crocodile,Large head and long arms,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Whale Shark,https://a-z-animals.com/media/animals/images/470x370/whale_shark.jpg ,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon Typus,Fish,Carnivore,10-12.2m (33-40ft),13|607-18|144kg (15-20tons),16km/h (10mph),60-70 years,Solitary,Threatened,Brown| Blue| Grey,Smooth,Krill,Warm coastal waters and open ocean,12,Krill| Plankton| Crab| Fish,Human| Sharks| Killer Whale,Enormous streamlined body and broad| flat head,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whippet,https://a-z-animals.com/media/animals/images/470x370/whippet.jpg ,Whippet,Great Britain,55cm (22in),13kg (28lbs),15 years,South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
White Faced Capuchin,https://a-z-animals.com/media/animals/images/470x370/white_faced_capuchin6.jpg ,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,Cebus Capucinus,Mammal,Omnivore,35-45cm (13.8-18in),2.9-3.9kg (6.4-8.6lbs),56km/h (35mph),16-40 years,Troop,Least Concern,Black| White| Grey,Hair,Fruit,High tropical forests and wet lowland regions,1,Fruit| Leaves| Insects,Human| Snakes| Eagles,White markings on face and long tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
White Tiger,https://a-z-animals.com/media/animals/images/470x370/white_tiger2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera tigris tigris,White Tiger,White Bengal Tiger,Mammal,1,Indian subcontinent,Dense jungle and mangrove swamp,White| Black| Brown| Orange,Fur,2.4m - 3.3m (6.8ft - 11ft),140kg - 300kg (309lbs - 660lbs),96kph (60mph),Carnivore,Deer| Cattle| Wild Boar,Human,Diurnal,Solitary,10 - 20 years,3 - 4 years,103 days,3,Cub,6 months,Endangered,0 in wild,Habitat loss,White fur with bright| blue eyes,None have been seen in the wild for 50 years!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Wild Boar,https://a-z-animals.com/media/animals/images/470x370/wild_boar.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Wild Boar,Wild Pig| Wild Hog| Boar,Mammal,4,Throughout Europe and Asia,Deciduous broad-leaf forests,Brown| Red| Black| Grey,Fur,55cm - 100cm (21.6in - 39.3in),80kg - 175kg (176lbs - 386lbs),48kph (30mph),Omnivore,Berries| Roots| Worms,Tiger| Wolves| Humans,Nocturnal,Sounder,15 - 20 years,7 - 10 months,3 - 4 months,5,Piglet,2 - 3 months,Least Concern,Sustainable,Habitat loss,Long| hard and straight snout,Males have a top tusk to sharpen the bottom one!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Wildebeest,https://a-z-animals.com/media/animals/images/470x370/wildebeest9.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes Taurinus,Mammal,Herbivore,1.2-1.4m (3.9-4.5ft),120-250kg (265-550lbs),61km/h (38mph),15-20 years,Herd,Endangered,Black| Brown| Tan,Hair,Grass,Grass plains and bush covered savanna,1,Grass| Leaves| Shoots,Lion| Cheetah| Crocodile,Long| thin legs and hairy face,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Wolf,https://a-z-animals.com/media/animals/images/470x370/wolf_7.jpg ,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis Rufus,Mammal,Carnivore,60-91cm (24-36in),25-40kg (55-88lbs),75km/h (46mph),10-12 years,Pack,Threatened,Black| Brown| Grey| White,Fur,Deer,Grass plains and woodland,4,Deer| Elk| Moose,Human,Thick| warm fur and loud howling noise,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Wolverine,https://a-z-animals.com/media/animals/images/470x370/wolverine7.jpg ,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Gulo,Gulo Gulo,Mammal,Carnivore,65-87cm (25-34in),10-31kg (22-70lbs),48km/h (30mph),10-15 years,Solitary,Threatened,Sandy| White| Black| Brown,Fur,Caribou,Mountainous regions and dense forest,3,Caribou| Moose| Sheep| Eggs,Human| Wolves| Bears,Long| sharp claws and bear-like appearance,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Wombat,https://a-z-animals.com/media/animals/images/470x370/wombat4.jpg ,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,Vombatus Ursinus,Mammal,Herbivore,1-1.2m (39-47in),20-35kg (44-77lbs),40km/h (25mph),20-26 years,Solitary,Endangered,Brown| Tan| Grey,Fur,Grass,Woodland and coastal shrub land,1,Grass| Shrubs| Roots,Dingo| Fox| Wild dogs,Hairy nose and pouch to nurse young,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Scientific Name,Location,Diet,Size,Number Of Species,Average Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,,,
Woodlouse,https://a-z-animals.com/media/animals/images/470x370/woodlouse4.jpg ,Animalia,Arthropoda,Crustacea,Isopoda,Oniscidea,Woodlouse,Oniscidea,Worldwide,Herbivore,3-30mm (0.1-1.1in),3|000,2 years,Least Concern,Grey| Black| Brown,Shell,Decaying leaf and plant matter|,Moist environments,24,Decaying leaf and plant matter|,Toads| Centipedes| Spiders,Segmented body and can curl into a ball,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size,Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Woodpecker,https://a-z-animals.com/media/animals/images/470x370/woodpecker3.jpg ,Animalia,Chordata,Aves,Piciformes,Picidae,Picidae,Bird,Omnivore,8-58cm (3-23in),12-61cm (4.7-24in),7-600g (0.2-21oz),24km/h (15mph),6-11 years,Solitary,Least Concern,Black| White| Grey| Tan| Brown| Red| Green,Feathers,Seeds,Dense forest and woodland,4,Seeds| Fruit| Insects,Rat| Snakes| Wild cats,Long| hard beak and striking coloured feathers,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Extinct,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Woolly Mammoth,https://a-z-animals.com/media/animals/images/470x370/woolly_mammoth2.jpg ,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Mammuthus,Mammuthus Primigenius,Mammal,Herbivore,1.8m - 4m (6ft - 13ft),8000kg (8.8tons),60 - 80 years,Herd,Extinct,1|700 BC,Brown| Black| Tan,Hair,Grasses,Arctic Tundra,1,Grasses| Twigs| Rushes,Sabre-toothed cats and humans,Long| thick hair and enormous tusks,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Woolly Monkey,https://a-z-animals.com/media/animals/images/470x370/woolly_monkey3.jpg ,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix Lagotricha,Mammal,Omnivore,50-60cm (20-24in),5-8kg (11-18lbs),56km/h (35mph),7-10 years,Troop,Threatened,Black| Brown| Grey,Fur,Fruit,Humid and mature tropical forests,1,Fruit| Seeds| Insects,Human| Wildcats| Birds of Prey,Rounded head and strong prehensile tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Wrasse,https://a-z-animals.com/media/animals/images/470x370/wrasse5.jpg ,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasse,Labridae,Atlantic| Indian and Pacific Oceans,Carnivore,11cm - 250cm (4in - 98in),Salt,5.0 - 7.0,3 - 10 years,Least Concern,Grey| Black| Brown| White| Yellow| Green| Blue| Orange,Scales,Fish,Coral reefs and rocky shores,1|000,Small Fish and Invertebrates,Sharks| Lionfish| Barracuda,Large| thick lips and protractile mouths,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Habitat,Weight,Diet,Prey,Predators,Lifestyle,Lifespan,Age Of Sexual Maturity,Gestation Period,Litter Size,Conservation Status,Biggest Threat,,,,,,,,,,,,,,
Wyoming Toad,https://a-z-animals.com/media/animals/images/470x370/wyoming_toad.jpg ,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus Baxteri,Wyoming Toad,Baster's Toad| Bufo Baxteri,Amphibian,Floodplains| ponds| small lakes,Shades of Brown,1 inch,2 inches,2-3 oz,Carnivore,Beetles| Ants,Coyotes| skunks| badgers| herons| weasels,Nocturnal,Solitary,8 years,2 years (males)| 3 years (females),1 - 1.5 months,4|500 Eggs,Tadpole,Extinct In the Wild,Unknown,Habitat Loss,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Diet,Prey,Predators,Lifestyle,Group Behaviour,Water Type,Optimum pH Level,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Spawn Size,Name Of Young,Age Of Independence,Conservation Status,Estimated Population Size,Biggest Threat,Distinctive Features,Fun Fact,,
X-Ray Tetra,https://a-z-animals.com/media/animals/images/470x370/x-ray_tetra.jpg ,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Pristella,Pristella maxillaris,X-Ray Tetra,Golden Pristella Tetra| Water Goldfinch,Fish,1,Brazil| Guiana| Guyana| and Venezuela,Amazon coastal waters,Silver| Yellow| Black| White,Scales,3.2cm - 5cm (1.6in - 1.9in),Omnivore,Worms| Insects| Small Crustaceans,Larger Fish| Frogs| Birds,Diurnal,School,Fresh| Brackish,6.0 - 7.0,2 - 5 years,5 - 8 months,24 hours,350,Fry,Immediately,Not Listed,Abundant,Water Pollution,Striped fins and translucent skin,Yellow| black and white striped fins!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Yak,https://a-z-animals.com/media/animals/images/470x370/yak2.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos Grunniens,Mammal,Herbivore,2-2.2m (6.5-7.2ft),300-1|000kg (661-2|200lbs),40km/h (25mph),15-20 years,Herd,Threatened,Brown| Black| White,Hair,Grass,Alpine meadows and open hills,1,Grass| Herbs| Mosses,Human| Bears| Wolves,Thick| hairy coat and large horns,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
